==== bert_W_1 (128,768,3072), iters=500 ====
[PCG] Loaded from /home/ylu18/luoresearch/2PC/results/bert_hybrid_20260505_020113/brillm_dummy_pcg/bert_W_1_party0.bin
[PCG] Matrix: [128×768] × [768×3072] = [128×3072], k=64-bit

╔═══════════════════════════════════════════════════════════╗
║  GPU Matrix Beaver Online                                 ║
║  Y = X × W                                                ║
╠═══════════════════════════════════════════════════════════╣
║  GPU: NVIDIA RTX A6000                               ║
║  Matrix: [128×768] × [768×3072] = [128×3072]                      
║  k_bits: 64                                              ║
║  iterations: 500                                         ║
╚═══════════════════════════════════════════════════════════╝

Iter 260: total=13.15 ms, PRG=0.25 ms, comm=10.35 ms, GEMM=1.01 ms
Iter 261: total=13.46 ms, PRG=0.25 ms, comm=10.68 ms, GEMM=1.01 ms
Iter 262: total=15.22 ms, PRG=0.25 ms, comm=12.45 ms, GEMM=1.01 ms
Iter 263: total=13.39 ms, PRG=0.25 ms, comm=10.62 ms, GEMM=1.01 ms
Iter 264: total=13.52 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.02 ms
Iter 265: total=13.55 ms, PRG=0.25 ms, comm=10.76 ms, GEMM=1.01 ms
Iter 266: total=13.28 ms, PRG=0.25 ms, comm=10.50 ms, GEMM=1.02 ms
Iter 267: total=13.57 ms, PRG=0.25 ms, comm=10.77 ms, GEMM=1.03 ms
Iter 268: total=13.51 ms, PRG=0.25 ms, comm=10.74 ms, GEMM=1.00 ms
Iter 269: total=13.43 ms, PRG=0.25 ms, comm=10.66 ms, GEMM=1.01 ms
Iter 270: total=13.32 ms, PRG=0.25 ms, comm=10.54 ms, GEMM=1.01 ms
Iter 271: total=13.51 ms, PRG=0.26 ms, comm=10.73 ms, GEMM=1.01 ms
Iter 272: total=13.50 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.01 ms
Iter 273: total=13.53 ms, PRG=0.25 ms, comm=10.75 ms, GEMM=1.00 ms
Iter 274: total=13.35 ms, PRG=0.25 ms, comm=10.58 ms, GEMM=1.00 ms
Iter 275: total=13.38 ms, PRG=0.25 ms, comm=10.60 ms, GEMM=1.01 ms
Iter 276: total=13.59 ms, PRG=0.26 ms, comm=10.81 ms, GEMM=1.01 ms
Iter 277: total=13.43 ms, PRG=0.25 ms, comm=10.64 ms, GEMM=1.01 ms
Iter 278: total=13.45 ms, PRG=0.25 ms, comm=10.67 ms, GEMM=1.01 ms
Iter 279: total=13.51 ms, PRG=0.25 ms, comm=10.73 ms, GEMM=1.01 ms
Iter 280: total=13.35 ms, PRG=0.25 ms, comm=10.56 ms, GEMM=1.01 ms
Iter 281: total=13.63 ms, PRG=0.26 ms, comm=10.84 ms, GEMM=1.02 ms
Iter 282: total=13.39 ms, PRG=0.25 ms, comm=10.64 ms, GEMM=0.99 ms
Iter 283: total=13.46 ms, PRG=0.25 ms, comm=10.69 ms, GEMM=1.01 ms
Iter 284: total=13.48 ms, PRG=0.25 ms, comm=10.73 ms, GEMM=0.99 ms
Iter 285: total=13.49 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.01 ms
Iter 286: total=13.48 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 287: total=13.40 ms, PRG=0.26 ms, comm=10.64 ms, GEMM=1.00 ms
Iter 288: total=13.50 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.02 ms
Iter 289: total=13.57 ms, PRG=0.25 ms, comm=10.79 ms, GEMM=1.02 ms
Iter 290: total=13.36 ms, PRG=0.25 ms, comm=10.58 ms, GEMM=1.01 ms
Iter 291: total=13.50 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.01 ms
Iter 292: total=13.42 ms, PRG=0.25 ms, comm=10.65 ms, GEMM=1.01 ms
Iter 293: total=13.57 ms, PRG=0.25 ms, comm=10.78 ms, GEMM=1.01 ms
Iter 294: total=13.49 ms, PRG=0.25 ms, comm=10.70 ms, GEMM=1.01 ms
Iter 295: total=13.36 ms, PRG=0.25 ms, comm=10.58 ms, GEMM=1.01 ms
Iter 296: total=13.54 ms, PRG=0.25 ms, comm=10.75 ms, GEMM=1.01 ms
Iter 297: total=13.49 ms, PRG=0.25 ms, comm=10.70 ms, GEMM=1.01 ms
Iter 298: total=13.20 ms, PRG=0.25 ms, comm=10.39 ms, GEMM=1.02 ms
Iter 299: total=13.30 ms, PRG=0.25 ms, comm=10.49 ms, GEMM=1.01 ms
Iter 300: total=13.26 ms, PRG=0.25 ms, comm=10.49 ms, GEMM=1.01 ms
Iter 301: total=13.55 ms, PRG=0.25 ms, comm=10.77 ms, GEMM=1.01 ms
Iter 302: total=13.40 ms, PRG=0.25 ms, comm=10.61 ms, GEMM=1.01 ms
Iter 303: total=13.56 ms, PRG=0.25 ms, comm=10.79 ms, GEMM=1.01 ms
Iter 304: total=13.49 ms, PRG=0.25 ms, comm=10.70 ms, GEMM=1.01 ms
Iter 305: total=13.40 ms, PRG=0.25 ms, comm=10.64 ms, GEMM=1.00 ms
Iter 306: total=13.51 ms, PRG=0.25 ms, comm=10.73 ms, GEMM=1.01 ms
Iter 307: total=13.50 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.01 ms
Iter 308: total=13.49 ms, PRG=0.25 ms, comm=10.70 ms, GEMM=1.01 ms
Iter 309: total=13.65 ms, PRG=0.25 ms, comm=10.86 ms, GEMM=1.02 ms
Iter 310: total=13.38 ms, PRG=0.26 ms, comm=10.60 ms, GEMM=1.01 ms
Iter 311: total=13.36 ms, PRG=0.25 ms, comm=10.58 ms, GEMM=1.01 ms
Iter 312: total=13.49 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.01 ms
Iter 313: total=13.57 ms, PRG=0.25 ms, comm=10.80 ms, GEMM=1.01 ms
Iter 314: total=13.35 ms, PRG=0.25 ms, comm=10.56 ms, GEMM=1.01 ms
Iter 315: total=13.47 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 316: total=13.46 ms, PRG=0.25 ms, comm=10.68 ms, GEMM=1.00 ms
Iter 317: total=13.54 ms, PRG=0.25 ms, comm=10.74 ms, GEMM=1.02 ms
Iter 318: total=13.45 ms, PRG=0.25 ms, comm=10.67 ms, GEMM=1.01 ms
Iter 319: total=13.40 ms, PRG=0.25 ms, comm=10.62 ms, GEMM=1.02 ms
Iter 320: total=13.51 ms, PRG=0.25 ms, comm=10.73 ms, GEMM=1.01 ms
Iter 321: total=13.46 ms, PRG=0.25 ms, comm=10.67 ms, GEMM=1.02 ms
Iter 322: total=13.35 ms, PRG=0.25 ms, comm=10.58 ms, GEMM=1.00 ms
Iter 323: total=13.54 ms, PRG=0.25 ms, comm=10.76 ms, GEMM=1.00 ms
Iter 324: total=13.62 ms, PRG=0.26 ms, comm=10.84 ms, GEMM=1.02 ms
Iter 325: total=13.49 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.00 ms
Iter 326: total=13.48 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 327: total=13.39 ms, PRG=0.25 ms, comm=10.61 ms, GEMM=1.02 ms
Iter 328: total=13.34 ms, PRG=0.25 ms, comm=10.55 ms, GEMM=1.02 ms
Iter 329: total=13.01 ms, PRG=0.25 ms, comm=10.23 ms, GEMM=1.00 ms
Iter 330: total=13.38 ms, PRG=0.25 ms, comm=10.62 ms, GEMM=1.01 ms
Iter 331: total=13.57 ms, PRG=0.25 ms, comm=10.79 ms, GEMM=1.01 ms
Iter 332: total=13.47 ms, PRG=0.26 ms, comm=10.67 ms, GEMM=1.02 ms
Iter 333: total=13.34 ms, PRG=0.25 ms, comm=10.58 ms, GEMM=1.01 ms
Iter 334: total=13.10 ms, PRG=0.25 ms, comm=10.33 ms, GEMM=1.00 ms
Iter 335: total=13.37 ms, PRG=0.25 ms, comm=10.58 ms, GEMM=1.01 ms
Iter 336: total=15.06 ms, PRG=0.25 ms, comm=12.28 ms, GEMM=1.01 ms
Iter 337: total=13.49 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.01 ms
Iter 338: total=13.54 ms, PRG=0.25 ms, comm=10.78 ms, GEMM=1.00 ms
Iter 339: total=13.56 ms, PRG=0.25 ms, comm=10.79 ms, GEMM=1.01 ms
Iter 340: total=15.80 ms, PRG=0.25 ms, comm=13.02 ms, GEMM=1.01 ms
Iter 341: total=13.44 ms, PRG=0.25 ms, comm=10.67 ms, GEMM=1.01 ms
Iter 342: total=13.85 ms, PRG=0.25 ms, comm=10.99 ms, GEMM=1.02 ms
Iter 343: total=15.24 ms, PRG=0.26 ms, comm=12.45 ms, GEMM=1.02 ms
Iter 344: total=13.56 ms, PRG=0.25 ms, comm=10.77 ms, GEMM=1.02 ms
Iter 345: total=13.54 ms, PRG=0.25 ms, comm=10.76 ms, GEMM=1.01 ms
Iter 346: total=13.37 ms, PRG=0.25 ms, comm=10.59 ms, GEMM=1.02 ms
Iter 347: total=13.60 ms, PRG=0.25 ms, comm=10.84 ms, GEMM=1.00 ms
Iter 348: total=13.41 ms, PRG=0.25 ms, comm=10.63 ms, GEMM=1.01 ms
Iter 349: total=13.34 ms, PRG=0.25 ms, comm=10.57 ms, GEMM=1.01 ms
Iter 350: total=13.54 ms, PRG=0.25 ms, comm=10.78 ms, GEMM=1.01 ms
Iter 351: total=13.54 ms, PRG=0.25 ms, comm=10.76 ms, GEMM=1.02 ms
Iter 352: total=13.30 ms, PRG=0.26 ms, comm=10.52 ms, GEMM=1.00 ms
Iter 353: total=13.40 ms, PRG=0.25 ms, comm=10.59 ms, GEMM=1.01 ms
Iter 354: total=13.29 ms, PRG=0.25 ms, comm=10.53 ms, GEMM=1.00 ms
Iter 355: total=13.51 ms, PRG=0.25 ms, comm=10.74 ms, GEMM=1.01 ms
Iter 356: total=13.43 ms, PRG=0.25 ms, comm=10.67 ms, GEMM=1.00 ms
Iter 357: total=13.44 ms, PRG=0.25 ms, comm=10.65 ms, GEMM=1.02 ms
Iter 358: total=13.39 ms, PRG=0.25 ms, comm=10.60 ms, GEMM=1.02 ms
Iter 359: total=13.46 ms, PRG=0.25 ms, comm=10.67 ms, GEMM=1.01 ms
Iter 360: total=13.42 ms, PRG=0.25 ms, comm=10.63 ms, GEMM=1.01 ms
Iter 361: total=13.55 ms, PRG=0.25 ms, comm=10.77 ms, GEMM=1.01 ms
Iter 362: total=13.50 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.01 ms
Iter 363: total=13.16 ms, PRG=0.25 ms, comm=10.36 ms, GEMM=1.03 ms
Iter 364: total=13.52 ms, PRG=0.25 ms, comm=10.74 ms, GEMM=1.02 ms
Iter 365: total=13.47 ms, PRG=0.25 ms, comm=10.68 ms, GEMM=1.01 ms
Iter 366: total=13.44 ms, PRG=0.25 ms, comm=10.66 ms, GEMM=1.02 ms
Iter 367: total=13.47 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 368: total=13.34 ms, PRG=0.25 ms, comm=10.57 ms, GEMM=1.01 ms
Iter 369: total=13.62 ms, PRG=0.25 ms, comm=10.84 ms, GEMM=1.01 ms
Iter 370: total=13.38 ms, PRG=0.25 ms, comm=10.59 ms, GEMM=1.02 ms
Iter 371: total=13.34 ms, PRG=0.26 ms, comm=10.57 ms, GEMM=1.01 ms
Iter 372: total=13.54 ms, PRG=0.25 ms, comm=10.75 ms, GEMM=1.01 ms
Iter 373: total=13.36 ms, PRG=0.25 ms, comm=10.59 ms, GEMM=1.01 ms
Iter 374: total=13.43 ms, PRG=0.25 ms, comm=10.64 ms, GEMM=1.00 ms
Iter 375: total=13.39 ms, PRG=0.25 ms, comm=10.63 ms, GEMM=1.00 ms
Iter 376: total=13.59 ms, PRG=0.25 ms, comm=10.81 ms, GEMM=1.02 ms
Iter 377: total=13.42 ms, PRG=0.25 ms, comm=10.65 ms, GEMM=1.01 ms
Iter 378: total=13.59 ms, PRG=0.25 ms, comm=10.81 ms, GEMM=1.02 ms
Iter 379: total=13.48 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 380: total=13.34 ms, PRG=0.25 ms, comm=10.56 ms, GEMM=1.01 ms
Iter 381: total=14.42 ms, PRG=0.25 ms, comm=11.64 ms, GEMM=1.01 ms
Iter 382: total=13.97 ms, PRG=0.25 ms, comm=11.21 ms, GEMM=1.00 ms
Iter 383: total=13.43 ms, PRG=0.26 ms, comm=10.67 ms, GEMM=1.00 ms
Iter 384: total=13.32 ms, PRG=0.25 ms, comm=10.53 ms, GEMM=1.01 ms
Iter 385: total=13.69 ms, PRG=0.26 ms, comm=10.92 ms, GEMM=1.01 ms
Iter 386: total=13.31 ms, PRG=0.25 ms, comm=10.54 ms, GEMM=1.00 ms
Iter 387: total=13.58 ms, PRG=0.26 ms, comm=10.81 ms, GEMM=1.00 ms
Iter 388: total=13.39 ms, PRG=0.25 ms, comm=10.61 ms, GEMM=1.01 ms
Iter 389: total=13.49 ms, PRG=0.25 ms, comm=10.70 ms, GEMM=1.02 ms
Iter 390: total=13.43 ms, PRG=0.25 ms, comm=10.65 ms, GEMM=1.02 ms
Iter 391: total=13.51 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.01 ms
Iter 392: total=13.52 ms, PRG=0.25 ms, comm=10.74 ms, GEMM=1.02 ms
Iter 393: total=13.49 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 394: total=13.55 ms, PRG=0.25 ms, comm=10.78 ms, GEMM=1.00 ms
Iter 395: total=13.42 ms, PRG=0.25 ms, comm=10.65 ms, GEMM=1.00 ms
Iter 396: total=13.68 ms, PRG=0.25 ms, comm=10.89 ms, GEMM=1.01 ms
Iter 397: total=13.37 ms, PRG=0.25 ms, comm=10.59 ms, GEMM=1.01 ms
Iter 398: total=13.54 ms, PRG=0.25 ms, comm=10.73 ms, GEMM=1.03 ms
Iter 399: total=13.40 ms, PRG=0.25 ms, comm=10.62 ms, GEMM=1.01 ms
Iter 400: total=13.52 ms, PRG=0.25 ms, comm=10.75 ms, GEMM=1.01 ms
Iter 401: total=13.47 ms, PRG=0.25 ms, comm=10.68 ms, GEMM=1.02 ms
Iter 402: total=13.49 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 403: total=13.27 ms, PRG=0.25 ms, comm=10.46 ms, GEMM=1.01 ms
Iter 404: total=13.17 ms, PRG=0.25 ms, comm=10.39 ms, GEMM=1.01 ms
Iter 405: total=13.51 ms, PRG=0.25 ms, comm=10.73 ms, GEMM=1.01 ms
Iter 406: total=13.53 ms, PRG=0.25 ms, comm=10.76 ms, GEMM=1.00 ms
Iter 407: total=13.67 ms, PRG=0.25 ms, comm=10.89 ms, GEMM=1.01 ms
Iter 408: total=13.42 ms, PRG=0.25 ms, comm=10.64 ms, GEMM=1.01 ms
Iter 409: total=13.35 ms, PRG=0.25 ms, comm=10.58 ms, GEMM=1.01 ms
Iter 410: total=13.50 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.02 ms
Iter 411: total=13.44 ms, PRG=0.25 ms, comm=10.67 ms, GEMM=1.01 ms
Iter 412: total=13.45 ms, PRG=0.25 ms, comm=10.68 ms, GEMM=1.01 ms
Iter 413: total=13.37 ms, PRG=0.25 ms, comm=10.55 ms, GEMM=1.02 ms
Iter 414: total=13.57 ms, PRG=0.25 ms, comm=10.78 ms, GEMM=1.01 ms
Iter 415: total=13.25 ms, PRG=0.25 ms, comm=10.49 ms, GEMM=1.00 ms
Iter 416: total=13.65 ms, PRG=0.25 ms, comm=10.87 ms, GEMM=1.01 ms
Iter 417: total=13.51 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.02 ms
Iter 418: total=13.48 ms, PRG=0.25 ms, comm=10.70 ms, GEMM=1.01 ms
Iter 419: total=13.43 ms, PRG=0.25 ms, comm=10.65 ms, GEMM=1.01 ms
Iter 420: total=13.40 ms, PRG=0.25 ms, comm=10.63 ms, GEMM=1.00 ms
Iter 421: total=13.39 ms, PRG=0.25 ms, comm=10.61 ms, GEMM=1.01 ms
Iter 422: total=13.20 ms, PRG=0.25 ms, comm=10.40 ms, GEMM=1.02 ms
Iter 423: total=13.40 ms, PRG=0.25 ms, comm=10.63 ms, GEMM=1.01 ms
Iter 424: total=13.65 ms, PRG=0.25 ms, comm=10.87 ms, GEMM=1.01 ms
Iter 425: total=13.41 ms, PRG=0.25 ms, comm=10.64 ms, GEMM=1.01 ms
Iter 426: total=13.49 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 427: total=13.45 ms, PRG=0.25 ms, comm=10.67 ms, GEMM=1.01 ms
Iter 428: total=13.49 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 429: total=13.29 ms, PRG=0.26 ms, comm=10.50 ms, GEMM=1.01 ms
Iter 430: total=13.51 ms, PRG=0.25 ms, comm=10.73 ms, GEMM=1.01 ms
Iter 431: total=13.47 ms, PRG=0.25 ms, comm=10.69 ms, GEMM=1.01 ms
Iter 432: total=13.39 ms, PRG=0.26 ms, comm=10.61 ms, GEMM=1.00 ms
Iter 433: total=13.34 ms, PRG=0.25 ms, comm=10.57 ms, GEMM=1.01 ms
Iter 434: total=13.47 ms, PRG=0.25 ms, comm=10.69 ms, GEMM=1.02 ms
Iter 435: total=13.46 ms, PRG=0.25 ms, comm=10.68 ms, GEMM=1.01 ms
Iter 436: total=13.49 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 437: total=13.45 ms, PRG=0.25 ms, comm=10.68 ms, GEMM=1.01 ms
Iter 438: total=13.55 ms, PRG=0.25 ms, comm=10.76 ms, GEMM=1.01 ms
Iter 439: total=13.53 ms, PRG=0.25 ms, comm=10.77 ms, GEMM=1.00 ms
Iter 440: total=13.54 ms, PRG=0.25 ms, comm=10.77 ms, GEMM=1.01 ms
Iter 441: total=13.44 ms, PRG=0.25 ms, comm=10.68 ms, GEMM=1.00 ms
Iter 442: total=13.45 ms, PRG=0.25 ms, comm=10.67 ms, GEMM=1.01 ms
Iter 443: total=13.06 ms, PRG=0.25 ms, comm=10.27 ms, GEMM=1.03 ms
Iter 444: total=13.47 ms, PRG=0.25 ms, comm=10.70 ms, GEMM=1.01 ms
Iter 445: total=13.49 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 446: total=13.25 ms, PRG=0.25 ms, comm=10.46 ms, GEMM=1.01 ms
Iter 447: total=13.20 ms, PRG=0.25 ms, comm=10.43 ms, GEMM=1.01 ms
Iter 448: total=13.49 ms, PRG=0.25 ms, comm=10.70 ms, GEMM=1.02 ms
Iter 449: total=13.42 ms, PRG=0.25 ms, comm=10.65 ms, GEMM=1.00 ms
Iter 450: total=13.48 ms, PRG=0.26 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 451: total=13.36 ms, PRG=0.25 ms, comm=10.58 ms, GEMM=1.01 ms
Iter 452: total=13.23 ms, PRG=0.25 ms, comm=10.45 ms, GEMM=1.01 ms
Iter 453: total=13.62 ms, PRG=0.25 ms, comm=10.84 ms, GEMM=1.01 ms
Iter 454: total=13.38 ms, PRG=0.25 ms, comm=10.60 ms, GEMM=1.02 ms
Iter 455: total=13.33 ms, PRG=0.25 ms, comm=10.54 ms, GEMM=1.01 ms
Iter 456: total=13.39 ms, PRG=0.25 ms, comm=10.61 ms, GEMM=1.02 ms
Iter 457: total=13.62 ms, PRG=0.25 ms, comm=10.86 ms, GEMM=1.00 ms
Iter 458: total=13.41 ms, PRG=0.25 ms, comm=10.62 ms, GEMM=1.03 ms
Iter 459: total=13.56 ms, PRG=0.25 ms, comm=10.78 ms, GEMM=1.02 ms
Iter 460: total=13.43 ms, PRG=0.25 ms, comm=10.64 ms, GEMM=1.02 ms
Iter 461: total=13.51 ms, PRG=0.25 ms, comm=10.73 ms, GEMM=1.01 ms
Iter 462: total=13.41 ms, PRG=0.25 ms, comm=10.62 ms, GEMM=1.02 ms
Iter 463: total=13.22 ms, PRG=0.25 ms, comm=10.44 ms, GEMM=1.01 ms
Iter 464: total=13.63 ms, PRG=0.25 ms, comm=10.84 ms, GEMM=1.02 ms
Iter 465: total=13.51 ms, PRG=0.25 ms, comm=10.73 ms, GEMM=1.02 ms
Iter 466: total=13.54 ms, PRG=0.25 ms, comm=10.77 ms, GEMM=1.01 ms
Iter 467: total=13.44 ms, PRG=0.25 ms, comm=10.67 ms, GEMM=1.01 ms
Iter 468: total=13.50 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 469: total=13.61 ms, PRG=0.25 ms, comm=10.83 ms, GEMM=1.01 ms
Iter 470: total=13.59 ms, PRG=0.25 ms, comm=10.81 ms, GEMM=1.01 ms
Iter 471: total=13.50 ms, PRG=0.26 ms, comm=10.73 ms, GEMM=1.00 ms
Iter 472: total=13.47 ms, PRG=0.25 ms, comm=10.68 ms, GEMM=1.02 ms
Iter 473: total=13.57 ms, PRG=0.25 ms, comm=10.81 ms, GEMM=1.00 ms
Iter 474: total=13.57 ms, PRG=0.25 ms, comm=10.79 ms, GEMM=1.02 ms
Iter 475: total=13.61 ms, PRG=0.25 ms, comm=10.84 ms, GEMM=1.01 ms
Iter 476: total=13.58 ms, PRG=0.26 ms, comm=10.79 ms, GEMM=1.01 ms
Iter 477: total=13.51 ms, PRG=0.25 ms, comm=10.73 ms, GEMM=1.01 ms
Iter 478: total=13.56 ms, PRG=0.25 ms, comm=10.77 ms, GEMM=1.02 ms
Iter 479: total=13.42 ms, PRG=0.26 ms, comm=10.63 ms, GEMM=1.01 ms
Iter 480: total=13.46 ms, PRG=0.25 ms, comm=10.66 ms, GEMM=1.01 ms
Iter 481: total=13.51 ms, PRG=0.25 ms, comm=10.72 ms, GEMM=1.01 ms
Iter 482: total=15.17 ms, PRG=0.25 ms, comm=12.38 ms, GEMM=1.01 ms
Iter 483: total=13.53 ms, PRG=0.25 ms, comm=10.75 ms, GEMM=1.01 ms
Iter 484: total=13.85 ms, PRG=0.25 ms, comm=11.06 ms, GEMM=1.02 ms
Iter 485: total=13.47 ms, PRG=0.25 ms, comm=10.70 ms, GEMM=1.01 ms
Iter 486: total=13.38 ms, PRG=0.25 ms, comm=10.61 ms, GEMM=1.00 ms
Iter 487: total=13.25 ms, PRG=0.25 ms, comm=10.44 ms, GEMM=1.02 ms
Iter 488: total=13.48 ms, PRG=0.26 ms, comm=10.71 ms, GEMM=1.00 ms
Iter 489: total=13.52 ms, PRG=0.25 ms, comm=10.73 ms, GEMM=1.02 ms
Iter 490: total=13.49 ms, PRG=0.25 ms, comm=10.71 ms, GEMM=1.01 ms
Iter 491: total=13.42 ms, PRG=0.25 ms, comm=10.64 ms, GEMM=1.01 ms
Iter 492: total=13.44 ms, PRG=0.25 ms, comm=10.65 ms, GEMM=1.01 ms
Iter 493: total=13.43 ms, PRG=0.25 ms, comm=10.65 ms, GEMM=1.02 ms
Iter 494: total=13.58 ms, PRG=0.26 ms, comm=10.79 ms, GEMM=1.01 ms
Iter 495: total=13.40 ms, PRG=0.25 ms, comm=10.62 ms, GEMM=1.01 ms
Iter 496: total=13.35 ms, PRG=0.25 ms, comm=10.57 ms, GEMM=1.01 ms
Iter 497: total=13.19 ms, PRG=0.26 ms, comm=10.39 ms, GEMM=1.01 ms
Iter 498: total=13.41 ms, PRG=0.25 ms, comm=10.62 ms, GEMM=1.01 ms
Iter 499: total=13.57 ms, PRG=0.25 ms, comm=10.80 ms, GEMM=1.01 ms
Iter 500: total=13.45 ms, PRG=0.25 ms, comm=10.68 ms, GEMM=1.01 ms

╔══════════════════════════════════════════════════╗
║  Results (with A/B/C storage pressure)          ║
╠══════════════════════════════════════════════════╣
║  Matrix:      [128×768] × [768×3072] = [128×3072]   ║
║  Iterations:              500                     ║
║  Total time:             6.79 s                 ║
║  PRG time:               0.25 ms / iter         ║
║  Comm time:             10.80 ms / iter         ║
║  GEMM time:              1.01 ms / iter         ║
║  Comm bytes:     19.66 /    19.66 MB/iter     ║
║                                              ║
║  PRG throughput (A+B):       9693.70 M elems/s   ║
║  Gen throughput (A+B+C):     1024.59 M elems/s   ║
║  Total throughput (A+B+C):    209.96 M elems/s   ║
║                                              ║
║  PRG bandwidth  (A+B → SSD):     77.55 GB/s    ║
║  Gen bandwidth  (A+B+C→SSD):      8.20 GB/s    ║
║  Total bandwidth(A+B+C→SSD):      1.68 GB/s    ║
║                                              ║
║  GEMM throughput:               44.48 GOPS/s     ║
╚══════════════════════════════════════════════════╝

[Party 0] Communication per iter: Sent=19.660800 MB, Recv=19.660800 MB, Total=39.321600 MB
[Party 0] Communication total: Sent=9830.400000 MB, Recv=9830.400000 MB, Total=19660.800000 MB
